"subject","stimuli","item","list","speaker_group","response_identification","response_certainty","correct","listener_group","geq_ger_each","geq_viet_each","MISS_hybr_mean","MISS_alt_mean"
"13441586","59_VG_Male_D.mp3",59,"list_16","bicultural viet-german","deutsch",2,0,"monocultural german",3,0,0,0
"13441586","14_VG_Fem_B.mp3",14,"list_16","bicultural viet-german","vietdeutsch",3,1,"monocultural german",3,0,0,0
"13441586","30_G_Male_D.mp3",30,"list_16","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13441586","4_G_Fem_A.mp3",4,"list_16","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13441586","51_G_Male_C.mp3",51,"list_16","monocultural german","vietdeutsch",3,0,"monocultural german",3,0,0,0
"13441586","44_VG_Male_A.mp3",44,"list_16","bicultural viet-german","vietdeutsch",4,1,"monocultural german",3,0,0,0
"13441586","55_VG_Fem_C.mp3",55,"list_16","bicultural viet-german","deutsch",4,0,"monocultural german",3,0,0,0
"13441586","31_G_Male_C.mp3",31,"list_16","monocultural german","vietdeutsch",3,0,"monocultural german",3,0,0,0
"13441586","10_VG_Fem_D.mp3",10,"list_16","bicultural viet-german","deutsch",4,0,"monocultural german",3,0,0,0
"13441586","57_VG_Fem_A.mp3",57,"list_16","bicultural viet-german","vietdeutsch",3,1,"monocultural german",3,0,0,0
"13444303","5_VG_Fem_A.mp3",5,"list_9","bicultural viet-german","deutsch",3,0,"monocultural german",5,0,0,0
"13444303","2_VG_Fem_D.mp3",2,"list_9","bicultural viet-german","vietdeutsch",5,1,"monocultural german",5,0,0,0
"13444303","63_G_Male_B.mp3",63,"list_9","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13444303","16_G_Fem_A.mp3",16,"list_9","monocultural german","vietdeutsch",3,0,"monocultural german",5,0,0,0
"13444303","41_G_Fem_A.mp3",41,"list_9","monocultural german","deutsch",2,1,"monocultural german",5,0,0,0
"13444303","53_VG_Male_B.mp3",53,"list_9","bicultural viet-german","vietdeutsch",5,1,"monocultural german",5,0,0,0
"13444303","27_VG_Fem_D.mp3",27,"list_9","bicultural viet-german","vietdeutsch",5,1,"monocultural german",5,0,0,0
"13444303","49_VG_Fem_B.mp3",49,"list_9","bicultural viet-german","deutsch",2,0,"monocultural german",5,0,0,0
"13444303","31_VG_Male_D.mp3",31,"list_9","bicultural viet-german","deutsch",2,0,"monocultural german",5,0,0,0
"13444303","44_G_Male_B.mp3",44,"list_9","monocultural german","deutsch",3,1,"monocultural german",5,0,0,0
"13444303","38_G_Fem_D.mp3",38,"list_9","monocultural german","deutsch",4,1,"monocultural german",5,0,0,0
"13444303","52_VG_Male_C.mp3",52,"list_9","bicultural viet-german","vietdeutsch",5,1,"monocultural german",5,0,0,0
"13444303","14_G_Fem_C.mp3",14,"list_9","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13444303","45_G_Male_A.mp3",45,"list_9","monocultural german","deutsch",4,1,"monocultural german",5,0,0,0
"13444303","29_VG_Fem_B.mp3",29,"list_9","bicultural viet-german","vietdeutsch",4,1,"monocultural german",5,0,0,0
"13444303","39_G_Fem_C.mp3",39,"list_9","monocultural german","deutsch",4,1,"monocultural german",5,0,0,0
"13444303","40_G_Fem_B.mp3",40,"list_9","monocultural german","deutsch",3,1,"monocultural german",5,0,0,0
"13444303","35_VG_Male_B.mp3",35,"list_9","bicultural viet-german","vietdeutsch",5,1,"monocultural german",5,0,0,0
"13444303","47_VG_Fem_D.mp3",47,"list_9","bicultural viet-german","vietdeutsch",3,1,"monocultural german",5,0,0,0
"13444303","8_VG_Male_B.mp3",8,"list_9","bicultural viet-german","vietdeutsch",5,1,"monocultural german",5,0,0,0
"13444303","56_G_Fem_C.mp3",56,"list_9","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13444303","50_VG_Fem_A.mp3",50,"list_9","bicultural viet-german","deutsch",4,0,"monocultural german",5,0,0,0
"13444303","15_G_Fem_B.mp3",15,"list_9","monocultural german","deutsch",3,1,"monocultural german",5,0,0,0
"13444303","57_G_Fem_B.mp3",57,"list_9","monocultural german","deutsch",3,1,"monocultural german",5,0,0,0
"13444303","48_VG_Fem_C.mp3",48,"list_9","bicultural viet-german","vietdeutsch",3,1,"monocultural german",5,0,0,0
"13444303","1_G_Male_A.mp3",1,"list_9","monocultural german","deutsch",4,1,"monocultural german",5,0,0,0
"13444303","43_G_Male_C.mp3",43,"list_9","monocultural german","deutsch",4,1,"monocultural german",5,0,0,0
"13444303","18_G_Male_D.mp3",18,"list_9","monocultural german","deutsch",4,1,"monocultural german",5,0,0,0
"13444303","33_VG_Male_C.mp3",33,"list_9","bicultural viet-german","vietdeutsch",5,1,"monocultural german",5,0,0,0
"13444303","7_VG_Male_C.mp3",7,"list_9","bicultural viet-german","vietdeutsch",4,1,"monocultural german",5,0,0,0
"13444303","54_VG_Male_A.mp3",54,"list_9","bicultural viet-german","vietdeutsch",4,1,"monocultural german",5,0,0,0
"13444303","6_VG_Male_D.mp3",6,"list_9","bicultural viet-german","deutsch",5,0,"monocultural german",5,0,0,0
"13444303","4_VG_Fem_B.mp3",4,"list_9","bicultural viet-german","vietdeutsch",2,1,"monocultural german",5,0,0,0
"13444303","30_VG_Fem_A.mp3",30,"list_9","bicultural viet-german","deutsch",5,0,"monocultural german",5,0,0,0
"13444303","61_G_Male_D.mp3",61,"list_9","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13444303","3_VG_Fem_C.mp3",3,"list_9","bicultural viet-german","deutsch",5,0,"monocultural german",5,0,0,0
"13444303","42_G_Male_D.mp3",42,"list_9","monocultural german","deutsch",4,1,"monocultural german",5,0,0,0
"13444303","22_G_Male_C.mp3",22,"list_9","monocultural german","deutsch",4,1,"monocultural german",5,0,0,0
"13444303","28_VG_Fem_C.mp3",28,"list_9","bicultural viet-german","deutsch",4,0,"monocultural german",5,0,0,0
"13444303","59_G_Fem_A.mp3",59,"list_9","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13444303","26_G_Male_A.mp3",26,"list_9","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13444303","62_G_Male_C.mp3",62,"list_9","monocultural german","deutsch",4,1,"monocultural german",5,0,0,0
"13444303","11_G_Fem_D.mp3",11,"list_9","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13444303","55_G_Fem_D.mp3",55,"list_9","monocultural german","deutsch",5,1,"monocultural german",5,0,0,0
"13444303","37_VG_Male_A.mp3",37,"list_9","bicultural viet-german","vietdeutsch",4,1,"monocultural german",5,0,0,0
"13444303","10_VG_Male_A.mp3",10,"list_9","bicultural viet-german","deutsch",2,0,"monocultural german",5,0,0,0
"13444303","51_VG_Male_D.mp3",51,"list_9","bicultural viet-german","vietdeutsch",5,1,"monocultural german",5,0,0,0
"13444303","23_G_Male_B.mp3",23,"list_9","monocultural german","deutsch",4,1,"monocultural german",5,0,0,0
"13447894","59_VG_Fem_D.mp3",59,"list_4","bicultural viet-german","vietdeutsch",3,1,"monocultural german",3,0,0,0
"13447894","22_VG_Fem_B.mp3",22,"list_4","bicultural viet-german","vietdeutsch",2,1,"monocultural german",3,0,0,0
"13447894","26_VG_Male_D.mp3",26,"list_4","bicultural viet-german","deutsch",3,0,"monocultural german",3,0,0,0
"13447894","8_G_Fem_A.mp3",8,"list_4","monocultural german","deutsch",5,1,"monocultural german",3,0,0,0
"13447894","39_G_Male_B.mp3",39,"list_4","monocultural german","deutsch",5,1,"monocultural german",3,0,0,0
"13447894","52_G_Fem_B.mp3",52,"list_4","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13447894","43_VG_Fem_B.mp3",43,"list_4","bicultural viet-german","vietdeutsch",3,1,"monocultural german",3,0,0,0
"13447894","47_VG_Male_C.mp3",47,"list_4","bicultural viet-german","vietdeutsch",2,1,"monocultural german",3,0,0,0
"13447894","51_G_Fem_C.mp3",51,"list_4","monocultural german","vietdeutsch",2,0,"monocultural german",3,0,0,0
"13447894","18_VG_Fem_C.mp3",18,"list_4","bicultural viet-german","deutsch",3,0,"monocultural german",3,0,0,0
"13447894","4_VG_Male_A.mp3",4,"list_4","bicultural viet-german","deutsch",2,0,"monocultural german",3,0,0,0
"13447894","2_VG_Male_C.mp3",2,"list_4","bicultural viet-german","deutsch",1,0,"monocultural german",3,0,0,0
"13447894","37_G_Male_D.mp3",37,"list_4","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
"13447894","55_G_Male_C.mp3",55,"list_4","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
"13447894","42_VG_Fem_C.mp3",42,"list_4","bicultural viet-german","deutsch",4,0,"monocultural german",3,0,0,0
"13447894","30_G_Fem_D.mp3",30,"list_4","monocultural german","deutsch",5,1,"monocultural german",3,0,0,0
"13447894","48_VG_Male_B.mp3",48,"list_4","bicultural viet-german","vietdeutsch",5,1,"monocultural german",3,0,0,0
"13447894","7_G_Fem_B.mp3",7,"list_4","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
"13447894","62_VG_Fem_B.mp3",62,"list_4","bicultural viet-german","vietdeutsch",5,1,"monocultural german",3,0,0,0
"13447894","33_G_Fem_B.mp3",33,"list_4","monocultural german","deutsch",5,1,"monocultural german",3,0,0,0
"13447894","35_G_Fem_A.mp3",35,"list_4","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
"13447894","6_G_Fem_C.mp3",6,"list_4","monocultural german","deutsch",1,1,"monocultural german",3,0,0,0
"13447894","56_G_Male_B.mp3",56,"list_4","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13447894","1_VG_Male_D.mp3",1,"list_4","bicultural viet-german","vietdeutsch",2,1,"monocultural german",3,0,0,0
"13447894","57_G_Male_A.mp3",57,"list_4","monocultural german","vietdeutsch",2,0,"monocultural german",3,0,0,0
"13447894","49_VG_Male_A.mp3",49,"list_4","bicultural viet-german","deutsch",3,0,"monocultural german",3,0,0,0
"13447894","27_VG_Male_C.mp3",27,"list_4","bicultural viet-german","vietdeutsch",4,1,"monocultural german",3,0,0,0
"13447894","14_G_Male_B.mp3",14,"list_4","monocultural german","deutsch",5,1,"monocultural german",3,0,0,0
"13447894","41_VG_Fem_D.mp3",41,"list_4","bicultural viet-german","vietdeutsch",1,1,"monocultural german",3,0,0,0
"13447894","23_VG_Fem_A.mp3",23,"list_4","bicultural viet-german","vietdeutsch",4,1,"monocultural german",3,0,0,0
"13447894","31_G_Fem_C.mp3",31,"list_4","monocultural german","vietdeutsch",3,0,"monocultural german",3,0,0,0
"13447894","3_VG_Male_B.mp3",3,"list_4","bicultural viet-german","vietdeutsch",2,1,"monocultural german",3,0,0,0
"13447894","63_VG_Fem_A.mp3",63,"list_4","bicultural viet-german","vietdeutsch",1,1,"monocultural german",3,0,0,0
"13447894","29_VG_Male_A.mp3",29,"list_4","bicultural viet-german","vietdeutsch",2,1,"monocultural german",3,0,0,0
"13447894","28_VG_Male_B.mp3",28,"list_4","bicultural viet-german","vietdeutsch",4,1,"monocultural german",3,0,0,0
"13447894","16_VG_Fem_D.mp3",16,"list_4","bicultural viet-german","deutsch",2,0,"monocultural german",3,0,0,0
"13447894","45_VG_Male_D.mp3",45,"list_4","bicultural viet-german","vietdeutsch",2,1,"monocultural german",3,0,0,0
"13447894","44_VG_Fem_A.mp3",44,"list_4","bicultural viet-german","deutsch",4,0,"monocultural german",3,0,0,0
"13447894","15_G_Male_A.mp3",15,"list_4","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
"13447894","53_G_Fem_A.mp3",53,"list_4","monocultural german","deutsch",5,1,"monocultural german",3,0,0,0
"13447894","5_G_Fem_D.mp3",5,"list_4","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13447894","61_VG_Fem_C.mp3",61,"list_4","bicultural viet-german","vietdeutsch",1,1,"monocultural german",3,0,0,0
"13447894","40_G_Male_A.mp3",40,"list_4","monocultural german","vietdeutsch",3,0,"monocultural german",3,0,0,0
"13447894","38_G_Male_C.mp3",38,"list_4","monocultural german","vietdeutsch",2,0,"monocultural german",3,0,0,0
"13447894","10_G_Male_D.mp3",10,"list_4","monocultural german","deutsch",2,1,"monocultural german",3,0,0,0
"13447894","54_G_Male_D.mp3",54,"list_4","monocultural german","vietdeutsch",2,0,"monocultural german",3,0,0,0
"13447894","11_G_Male_C.mp3",11,"list_4","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
"13447894","50_G_Fem_D.mp3",50,"list_4","monocultural german","deutsch",5,1,"monocultural german",3,0,0,0
"13448131","49_G_Male_A.mp3",49,"list_12","monocultural german","deutsch",3,1,"monocultural german",4,0,0,0
"13448131","7_VG_Fem_B.mp3",7,"list_12","bicultural viet-german","vietdeutsch",2,1,"monocultural german",4,0,0,0
"13448131","33_VG_Fem_B.mp3",33,"list_12","bicultural viet-german","vietdeutsch",2,1,"monocultural german",4,0,0,0
"13448131","47_G_Male_C.mp3",47,"list_12","monocultural german","deutsch",2,1,"monocultural german",4,0,0,0
"13448131","35_VG_Fem_A.mp3",35,"list_12","bicultural viet-german","deutsch",2,0,"monocultural german",4,0,0,0
"13448131","18_G_Fem_C.mp3",18,"list_12","monocultural german","deutsch",2,1,"monocultural german",4,0,0,0
"13448131","55_VG_Male_C.mp3",55,"list_12","bicultural viet-german","vietdeutsch",2,1,"monocultural german",4,0,0,0
"13448131","42_G_Fem_C.mp3",42,"list_12","monocultural german","deutsch",2,1,"monocultural german",4,0,0,0
"13448131","57_VG_Male_A.mp3",57,"list_12","bicultural viet-german","deutsch",2,0,"monocultural german",4,0,0,0
"13448131","61_G_Fem_C.mp3",61,"list_12","monocultural german","deutsch",2,1,"monocultural german",4,0,0,0
"13448131","45_G_Male_D.mp3",45,"list_12","monocultural german","deutsch",3,1,"monocultural german",4,0,0,0
"13448131","48_G_Male_B.mp3",48,"list_12","monocultural german","deutsch",2,1,"monocultural german",4,0,0,0
"13448131","38_VG_Male_C.mp3",38,"list_12","bicultural viet-german","vietdeutsch",2,1,"monocultural german",4,0,0,0
"13448131","15_VG_Male_A.mp3",15,"list_12","bicultural viet-german","vietdeutsch",2,1,"monocultural german",4,0,0,0
"13448131","31_VG_Fem_C.mp3",31,"list_12","bicultural viet-german","vietdeutsch",2,1,"monocultural german",4,0,0,0
"13448131","39_VG_Male_B.mp3",39,"list_12","bicultural viet-german","deutsch",2,0,"monocultural german",4,0,0,0
"13448131","30_VG_Fem_D.mp3",30,"list_12","bicultural viet-german","vietdeutsch",2,1,"monocultural german",4,0,0,0
"13448131","26_G_Male_D.mp3",26,"list_12","monocultural german","deutsch",3,1,"monocultural german",4,0,0,0
"13448131","6_VG_Fem_C.mp3",6,"list_12","bicultural viet-german","vietdeutsch",2,1,"monocultural german",4,0,0,0
"13448131","5_VG_Fem_D.mp3",5,"list_12","bicultural viet-german","deutsch",2,0,"monocultural german",4,0,0,0
"13448131","10_VG_Male_D.mp3",10,"list_12","bicultural viet-german","deutsch",3,0,"monocultural german",4,0,0,0
"13448131","62_G_Fem_B.mp3",62,"list_12","monocultural german","deutsch",2,1,"monocultural german",4,0,0,0
"13448131","23_G_Fem_A.mp3",23,"list_12","monocultural german","deutsch",2,1,"monocultural german",4,0,0,0
"13448131","1_G_Male_D.mp3",1,"list_12","monocultural german","deutsch",2,1,"monocultural german",4,0,0,0
"13448131","44_G_Fem_A.mp3",44,"list_12","monocultural german","vietdeutsch",2,0,"monocultural german",4,0,0,0
"13448131","52_VG_Fem_B.mp3",52,"list_12","bicultural viet-german","vietdeutsch",2,1,"monocultural german",4,0,0,0
"13448131","22_G_Fem_B.mp3",22,"list_12","monocultural german","deutsch",2,1,"monocultural german",4,0,0,0
"13448131","51_VG_Fem_C.mp3",51,"list_12","bicultural viet-german","vietdeutsch",2,1,"monocultural german",4,0,0,0
"13448131","50_VG_Fem_D.mp3",50,"list_12","bicultural viet-german","deutsch",2,0,"monocultural german",4,0,0,0
"13448131","16_G_Fem_D.mp3",16,"list_12","monocultural german","deutsch",2,1,"monocultural german",4,0,0,0
"13448131","29_G_Male_A.mp3",29,"list_12","monocultural german","deutsch",2,1,"monocultural german",4,0,0,0
"13448131","59_G_Fem_D.mp3",59,"list_12","monocultural german","vietdeutsch",2,0,"monocultural german",4,0,0,0
"13448131","11_VG_Male_C.mp3",11,"list_12","bicultural viet-german","deutsch",3,0,"monocultural german",4,0,0,0
"13448131","41_G_Fem_D.mp3",41,"list_12","monocultural german","vietdeutsch",2,0,"monocultural german",4,0,0,0
"13448131","40_VG_Male_A.mp3",40,"list_12","bicultural viet-german","deutsch",3,0,"monocultural german",4,0,0,0
"13448131","2_G_Male_C.mp3",2,"list_12","monocultural german","deutsch",2,1,"monocultural german",4,0,0,0
"13448131","56_VG_Male_B.mp3",56,"list_12","bicultural viet-german","vietdeutsch",2,1,"monocultural german",4,0,0,0
"13448131","8_VG_Fem_A.mp3",8,"list_12","bicultural viet-german","deutsch",3,0,"monocultural german",4,0,0,0
"13448131","63_G_Fem_A.mp3",63,"list_12","monocultural german","deutsch",3,1,"monocultural german",4,0,0,0
"13448131","14_VG_Male_B.mp3",14,"list_12","bicultural viet-german","vietdeutsch",3,1,"monocultural german",4,0,0,0
"13448131","43_G_Fem_B.mp3",43,"list_12","monocultural german","deutsch",2,1,"monocultural german",4,0,0,0
"13448131","54_VG_Male_D.mp3",54,"list_12","bicultural viet-german","deutsch",2,0,"monocultural german",4,0,0,0
"13448131","27_G_Male_C.mp3",27,"list_12","monocultural german","deutsch",3,1,"monocultural german",4,0,0,0
"13448131","4_G_Male_A.mp3",4,"list_12","monocultural german","deutsch",3,1,"monocultural german",4,0,0,0
"13448131","3_G_Male_B.mp3",3,"list_12","monocultural german","deutsch",3,1,"monocultural german",4,0,0,0
"13448131","37_VG_Male_D.mp3",37,"list_12","bicultural viet-german","deutsch",2,0,"monocultural german",4,0,0,0
"13448131","53_VG_Fem_A.mp3",53,"list_12","bicultural viet-german","deutsch",3,0,"monocultural german",4,0,0,0
"13448131","28_G_Male_B.mp3",28,"list_12","monocultural german","deutsch",3,1,"monocultural german",4,0,0,0
"13449713","28_G_Male_C.mp3",28,"list_13","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13449713","57_VG_Male_B.mp3",57,"list_13","bicultural viet-german","vietdeutsch",3,1,"monocultural german",3,0,0,0
"13449713","56_VG_Male_C.mp3",56,"list_13","bicultural viet-german","deutsch",4,0,"monocultural german",3,0,0,0
"13449713","37_VG_Fem_A.mp3",37,"list_13","bicultural viet-german","vietdeutsch",4,1,"monocultural german",3,0,0,0
"13449713","23_G_Fem_B.mp3",23,"list_13","monocultural german","vietdeutsch",3,0,"monocultural german",3,0,0,0
"13449713","2_G_Male_D.mp3",2,"list_13","monocultural german","deutsch",5,1,"monocultural german",3,0,0,0
"13449713","29_G_Male_B.mp3",29,"list_13","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
"13449713","43_G_Fem_C.mp3",43,"list_13","monocultural german","deutsch",5,1,"monocultural german",3,0,0,0
"13449713","47_G_Male_D.mp3",47,"list_13","monocultural german","deutsch",5,1,"monocultural german",3,0,0,0
"13449713","5_G_Male_A.mp3",5,"list_13","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13449713","54_VG_Fem_A.mp3",54,"list_13","bicultural viet-german","vietdeutsch",4,1,"monocultural german",3,0,0,0
"13449713","39_VG_Male_C.mp3",39,"list_13","bicultural viet-german","vietdeutsch",2,1,"monocultural german",3,0,0,0
"13449713","35_VG_Fem_B.mp3",35,"list_13","bicultural viet-german","vietdeutsch",3,1,"monocultural german",3,0,0,0
"13449713","53_VG_Fem_B.mp3",53,"list_13","bicultural viet-german","vietdeutsch",4,1,"monocultural german",3,0,0,0
"13449713","52_VG_Fem_C.mp3",52,"list_13","bicultural viet-german","deutsch",5,0,"monocultural german",3,0,0,0
"13449713","51_VG_Fem_D.mp3",51,"list_13","bicultural viet-german","vietdeutsch",3,1,"monocultural german",3,0,0,0
"13449713","4_G_Male_B.mp3",4,"list_13","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13449713","30_G_Male_A.mp3",30,"list_13","monocultural german","deutsch",5,1,"monocultural german",3,0,0,0
"13449713","55_VG_Male_D.mp3",55,"list_13","bicultural viet-german","deutsch",4,0,"monocultural german",3,0,0,0
"13449713","45_G_Fem_A.mp3",45,"list_13","monocultural german","vietdeutsch",2,0,"monocultural german",3,0,0,0
"13449713","62_G_Fem_C.mp3",62,"list_13","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13449713","22_G_Fem_C.mp3",22,"list_13","monocultural german","deutsch",5,1,"monocultural german",3,0,0,0
"13449713","33_VG_Fem_C.mp3",33,"list_13","bicultural viet-german","deutsch",3,0,"monocultural german",3,0,0,0
"13449713","27_G_Male_D.mp3",27,"list_13","monocultural german","deutsch",5,1,"monocultural german",3,0,0,0
"13449713","15_VG_Male_B.mp3",15,"list_13","bicultural viet-german","vietdeutsch",4,1,"monocultural german",3,0,0,0
"13449713","42_G_Fem_D.mp3",42,"list_13","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13449713","49_G_Male_B.mp3",49,"list_13","monocultural german","deutsch",5,1,"monocultural german",3,0,0,0
"13449713","16_VG_Male_A.mp3",16,"list_13","bicultural viet-german","vietdeutsch",5,1,"monocultural german",3,0,0,0
"13449713","26_G_Fem_A.mp3",26,"list_13","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
"13449713","18_G_Fem_D.mp3",18,"list_13","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13449713","38_VG_Male_D.mp3",38,"list_13","bicultural viet-german","vietdeutsch",3,1,"monocultural german",3,0,0,0
"13449713","61_G_Fem_D.mp3",61,"list_13","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
"13449713","6_VG_Fem_D.mp3",6,"list_13","bicultural viet-german","deutsch",5,0,"monocultural german",3,0,0,0
"13449713","8_VG_Fem_B.mp3",8,"list_13","bicultural viet-german","vietdeutsch",4,1,"monocultural german",3,0,0,0
"13449713","11_VG_Male_D.mp3",11,"list_13","bicultural viet-german","deutsch",5,0,"monocultural german",3,0,0,0
"13449713","10_VG_Fem_A.mp3",10,"list_13","bicultural viet-german","deutsch",5,0,"monocultural german",3,0,0,0
"13449713","50_G_Male_A.mp3",50,"list_13","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
"13449713","40_VG_Male_B.mp3",40,"list_13","bicultural viet-german","vietdeutsch",5,1,"monocultural german",3,0,0,0
"13449713","3_G_Male_C.mp3",3,"list_13","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13449713","63_G_Fem_B.mp3",63,"list_13","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13449713","1_G_Fem_A.mp3",1,"list_13","monocultural german","deutsch",3,1,"monocultural german",3,0,0,0
"13449713","59_VG_Male_A.mp3",59,"list_13","bicultural viet-german","vietdeutsch",5,1,"monocultural german",3,0,0,0
"13449713","48_G_Male_C.mp3",48,"list_13","monocultural german","deutsch",4,1,"monocultural german",3,0,0,0
"13449713","44_G_Fem_B.mp3",44,"list_13","monocultural german","deutsch",5,1,"monocultural german",3,0,0,0
"13449713","7_VG_Fem_C.mp3",7,"list_13","bicultural viet-german","deutsch",3,0,"monocultural german",3,0,0,0
"13449713","14_VG_Male_C.mp3",14,"list_13","bicultural viet-german","vietdeutsch",5,1,"monocultural german",3,0,0,0
"13449713","31_VG_Fem_D.mp3",31,"list_13","bicultural viet-german","deutsch",3,0,"monocultural german",3,0,0,0
"13449713","41_VG_Male_A.mp3",41,"list_13","bicultural viet-german","vietdeutsch",4,1,"monocultural german",3,0,0,0
"13449948","52_VG_Fem_A.mp3",52,"list_11","bicultural viet-german","deutsch",4,0,"monocultural german",4,0,0,0
"13449948","15_G_Fem_D.mp3",15,"list_11","monocultural german","vietdeutsch",3,0,"monocultural german",4,0,0,0
"13449948","30_VG_Fem_C.mp3",30,"list_11","bicultural viet-german","vietdeutsch",4,1,"monocultural german",4,0,0,0
"13449948","43_G_Fem_A.mp3",43,"list_11","monocultural german","deutsch",5,1,"monocultural german",4,0,0,0
"13449948","54_VG_Male_C.mp3",54,"list_11","bicultural viet-german","vietdeutsch",4,1,"monocultural german",4,0,0,0
"13449948","62_G_Fem_A.mp3",62,"list_11","monocultural german","deutsch",5,1,"monocultural german",4,0,0,0
"13449948","63_G_Male_D.mp3",63,"list_11","monocultural german","vietdeutsch",2,0,"monocultural german",4,0,0,0
"13449948","44_G_Male_D.mp3",44,"list_11","monocultural german","vietdeutsch",2,0,"monocultural german",4,0,0,0
"13449948","16_G_Fem_C.mp3",16,"list_11","monocultural german","deutsch",3,1,"monocultural german",4,0,0,0
"13449948","23_G_Male_D.mp3",23,"list_11","monocultural german","deutsch",5,1,"monocultural german",4,0,0,0
"13449948","45_G_Male_C.mp3",45,"list_11","monocultural german","deutsch",4,1,"monocultural german",4,0,0,0
"13449948","31_VG_Fem_B.mp3",31,"list_11","bicultural viet-german","vietdeutsch",4,1,"monocultural german",4,0,0,0
"13449948","37_VG_Male_C.mp3",37,"list_11","bicultural viet-german","deutsch",5,0,"monocultural german",4,0,0,0
"13449948","29_VG_Fem_D.mp3",29,"list_11","bicultural viet-german","deutsch",5,0,"monocultural german",4,0,0,0
"13449948","47_G_Male_B.mp3",47,"list_11","monocultural german","deutsch",4,1,"monocultural german",4,0,0,0
"13449948","51_VG_Fem_B.mp3",51,"list_11","bicultural viet-german","vietdeutsch",5,1,"monocultural german",4,0,0,0
"13449948","33_VG_Fem_A.mp3",33,"list_11","bicultural viet-german","deutsch",4,0,"monocultural german",4,0,0,0
"13449948","26_G_Male_C.mp3",26,"list_11","monocultural german","deutsch",4,1,"monocultural german",4,0,0,0
"13449948","42_G_Fem_B.mp3",42,"list_11","monocultural german","vietdeutsch",3,0,"monocultural german",4,0,0,0
"13449948","18_G_Fem_B.mp3",18,"list_11","monocultural german","vietdeutsch",4,0,"monocultural german",4,0,0,0
"13449948","61_G_Fem_B.mp3",61,"list_11","monocultural german","vietdeutsch",3,0,"monocultural german",4,0,0,0
"13449948","1_G_Male_C.mp3",1,"list_11","monocultural german","deutsch",3,1,"monocultural german",4,0,0,0
"13449948","53_VG_Male_D.mp3",53,"list_11","bicultural viet-german","deutsch",4,0,"monocultural german",4,0,0,0
"13449948","56_VG_Male_A.mp3",56,"list_11","bicultural viet-german","vietdeutsch",4,1,"monocultural german",4,0,0,0
"13449948","14_VG_Male_A.mp3",14,"list_11","bicultural viet-german","vietdeutsch",4,1,"monocultural german",4,0,0,0
"13449948","27_G_Male_B.mp3",27,"list_11","monocultural german","deutsch",4,1,"monocultural german",4,0,0,0
"13449948","49_VG_Fem_D.mp3",49,"list_11","bicultural viet-german","deutsch",4,0,"monocultural german",4,0,0,0
"13449948","5_VG_Fem_C.mp3",5,"list_11","bicultural viet-german","deutsch",3,0,"monocultural german",4,0,0,0
"13449948","3_G_Male_A.mp3",3,"list_11","monocultural german","vietdeutsch",2,0,"monocultural german",4,0,0,0
"13449948","2_G_Male_B.mp3",2,"list_11","monocultural german","deutsch",4,1,"monocultural german",4,0,0,0
"13449948","6_VG_Fem_B.mp3",6,"list_11","bicultural viet-german","vietdeutsch",4,1,"monocultural german",4,0,0,0
"13449948","39_VG_Male_A.mp3",39,"list_11","bicultural viet-german","vietdeutsch",4,1,"monocultural german",4,0,0,0
"13449948","55_VG_Male_B.mp3",55,"list_11","bicultural viet-german","vietdeutsch",4,1,"monocultural german",4,0,0,0
"13449948","10_VG_Male_C.mp3",10,"list_11","bicultural viet-german","deutsch",4,0,"monocultural german",4,0,0,0
"13449948","40_G_Fem_D.mp3",40,"list_11","monocultural german","deutsch",5,1,"monocultural german",4,0,0,0
