"","subject_number","condition","phase","trialnumber","sound","dur_in_s","pert_direction"
"5131","11","Onset","B",22,"u",0.100119,"compressed"
"5132","11","Onset","B",22,"s",0.20816,"stretched"
"5133","11","Onset","B",23,"u",0.094236,"compressed"
"5134","11","Onset","B",23,"s",0.200238,"stretched"
"5135","11","Onset","B",24,"u",0.0746199999999999,"compressed"
"5136","11","Onset","B",24,"s",0.192199,"stretched"
"5137","11","Onset","R",26,"u",0.0734039999999998,"compressed"
"5138","11","Onset","R",26,"s",0.192148,"stretched"
"5139","11","Onset","R",29,"u",0.075607,"compressed"
"5140","11","Onset","R",29,"s",0.184723,"stretched"
"5141","11","Onset","R",31,"u",0.0847239999999998,"compressed"
"5142","11","Onset","R",31,"s",0.186353,"stretched"
"5143","11","Onset","R",32,"u",0.0659810000000001,"compressed"
"5144","11","Onset","R",32,"s",0.20443,"stretched"
"5145","11","Onset","R",35,"u",0.0922190000000001,"compressed"
"5146","11","Onset","R",35,"s",0.184655,"stretched"
"5147","11","Onset","R",36,"u",0.0878859999999999,"compressed"
"5148","11","Onset","R",36,"s",0.184525,"stretched"
"5149","11","Onset","R",37,"u",0.0891470000000001,"compressed"
"5150","11","Onset","R",37,"s",0.181941,"stretched"
"5151","11","Onset","R",40,"u",0.116518,"compressed"
"5152","11","Onset","R",40,"s",0.178878,"stretched"
"5153","11","Onset","R",41,"u",0.0883420000000001,"compressed"
"5154","11","Onset","R",41,"s",0.199398,"stretched"
"5155","11","Onset","R",42,"u",0.099947,"compressed"
"5156","11","Onset","R",42,"s",0.182935,"stretched"
"5157","11","Onset","R",43,"u",0.084741,"compressed"
"5158","11","Onset","R",43,"s",0.201161,"stretched"
"5159","11","Onset","R",44,"u",0.0845419999999999,"compressed"
"5160","11","Onset","R",44,"s",0.203173,"stretched"
"5161","11","Onset","R",45,"u",0.089072,"compressed"
"5162","11","Onset","R",45,"s",0.195667,"stretched"
"5163","11","Onset","H",46,"u",0.100387,"compressed"
"5164","11","Onset","H",46,"s",0.194263,"stretched"
"5165","11","Onset","H",47,"u",0.116276,"compressed"
"5166","11","Onset","H",47,"s",0.182871,"stretched"
"5167","11","Onset","H",48,"u",0.118292,"compressed"
"5168","11","Onset","H",48,"s",0.178016,"stretched"
"5169","11","Onset","H",49,"u",0.113692,"compressed"
"5170","11","Onset","H",49,"s",0.190749,"stretched"
"5171","11","Onset","H",50,"u",0.090489,"compressed"
"5172","11","Onset","H",50,"s",0.208844,"stretched"
"5173","11","Onset","H",51,"u",0.088975,"compressed"
"5174","11","Onset","H",51,"s",0.19541,"stretched"
"5175","11","Onset","H",52,"u",0.0971420000000001,"compressed"
"5176","11","Onset","H",52,"s",0.192086,"stretched"
"5177","11","Onset","H",53,"u",0.107136,"compressed"
"5178","11","Onset","H",53,"s",0.192342,"stretched"
"5179","11","Onset","H",54,"u",0.112361,"compressed"
"5180","11","Onset","H",54,"s",0.185189,"stretched"
"5181","11","Onset","H",55,"u",0.0947829999999998,"compressed"
"5182","11","Onset","H",55,"s",0.207171,"stretched"
"5183","11","Onset","H",56,"u",0.09978,"compressed"
"5184","11","Onset","H",56,"s",0.196417,"stretched"
"5185","11","Onset","H",57,"u",0.10157,"compressed"
"5186","11","Onset","H",57,"s",0.187451,"stretched"
"5187","11","Onset","H",58,"u",0.136202,"compressed"
"5188","11","Onset","H",58,"s",0.20675,"stretched"
"5189","11","Onset","H",59,"u",0.120872,"compressed"
"5190","11","Onset","H",59,"s",0.189891,"stretched"
"5191","11","Onset","H",61,"u",0.116086,"compressed"
"5192","11","Onset","H",61,"s",0.197328,"stretched"
"5193","11","Onset","H",62,"u",0.110772,"compressed"
"5194","11","Onset","H",62,"s",0.235562,"stretched"
"5195","11","Onset","H",63,"u",0.111805,"compressed"
"5196","11","Onset","H",63,"s",0.184403,"stretched"
"5197","11","Onset","H",65,"u",0.108127,"compressed"
"5198","11","Onset","H",65,"s",0.194826,"stretched"
"5199","11","Onset","H",66,"u",0.123291,"compressed"
"5200","11","Onset","H",66,"s",0.1751,"stretched"
"5201","11","Onset","H",67,"u",0.0962270000000001,"compressed"
"5202","11","Onset","H",67,"s",0.201735,"stretched"
"5203","11","Onset","H",68,"u",0.101729,"compressed"
"5204","11","Onset","H",68,"s",0.186458,"stretched"
"5205","11","Onset","H",69,"u",0.107512,"compressed"
"5206","11","Onset","H",69,"s",0.180364,"stretched"
"5207","11","Onset","H",70,"u",0.0906630000000002,"compressed"
"5208","11","Onset","H",70,"s",0.194958,"stretched"
"5209","11","Onset","H",71,"u",0.103924,"compressed"
"5210","11","Onset","H",71,"s",0.199585,"stretched"
"5211","11","Onset","H",72,"u",0.087979,"compressed"
"5212","11","Onset","H",72,"s",0.224057,"stretched"
"5213","11","Onset","H",73,"u",0.11809,"compressed"
"5214","11","Onset","H",73,"s",0.193919,"stretched"
"5215","11","Onset","H",74,"u",0.110593,"compressed"
"5216","11","Onset","H",74,"s",0.218126,"stretched"
"5217","11","Onset","H",75,"u",0.106437,"compressed"
"5218","11","Onset","H",75,"s",0.197772,"stretched"
"5219","11","Onset","A",76,"u",0.101994,"compressed"
"5220","11","Onset","A",76,"s",0.198213,"stretched"
"5221","11","Onset","A",77,"u",0.089343,"compressed"
"5222","11","Onset","A",77,"s",0.218054,"stretched"
"5223","11","Onset","A",78,"u",0.085016,"compressed"
"5224","11","Onset","A",78,"s",0.208741,"stretched"
"5225","11","Onset","A",79,"u",0.0908789999999999,"compressed"
"5226","11","Onset","A",79,"s",0.186572,"stretched"
"5227","11","Onset","A",80,"u",0.0938839999999999,"compressed"
"5228","11","Onset","A",80,"s",0.211221,"stretched"
"5229","11","Onset","A",81,"u",0.0963020000000001,"compressed"
"5230","11","Onset","A",81,"s",0.188823,"stretched"
"5231","11","Onset","A",82,"u",0.0737420000000002,"compressed"
"5232","11","Onset","A",82,"s",0.207272,"stretched"
"5233","11","Onset","A",83,"u",0.11296,"compressed"
"5234","11","Onset","A",83,"s",0.174638,"stretched"
"5235","11","Onset","A",84,"u",0.0899809999999999,"compressed"
"5236","11","Onset","A",84,"s",0.16453,"stretched"
"5237","11","Onset","A",85,"u",0.104979,"compressed"
"5238","11","Onset","A",85,"s",0.21326,"stretched"
"5239","11","Onset","A",86,"u",0.089296,"compressed"
"5240","11","Onset","A",86,"s",0.187543,"stretched"
"5241","11","Onset","A",87,"u",0.0920829999999999,"compressed"
"5242","11","Onset","A",87,"s",0.192112,"stretched"
"5243","11","Onset","A",88,"u",0.095405,"compressed"
"5244","11","Onset","A",88,"s",0.202648,"stretched"
"5245","11","Onset","A",89,"u",0.0898410000000001,"compressed"
"5246","11","Onset","A",89,"s",0.212434,"stretched"
"5247","11","Onset","A",90,"u",0.090279,"compressed"
"5248","11","Onset","A",90,"s",0.195261,"stretched"
"5249","11","Onset","A",91,"u",0.078665,"compressed"
"5250","11","Onset","A",91,"s",0.191593,"stretched"
"5251","11","Onset","A",92,"u",0.0971070000000001,"compressed"
"5252","11","Onset","A",92,"s",0.188394,"stretched"
"5253","12","Onset","B",6,"u",0.053952,"compressed"
"5254","12","Onset","B",6,"s",0.263696,"stretched"
"5255","12","Onset","B",7,"u",0.0557759999999999,"compressed"
"5256","12","Onset","B",7,"s",0.237387,"stretched"
"5257","12","Onset","B",8,"u",0.056017,"compressed"
"5258","12","Onset","B",8,"s",0.234184,"stretched"
"5259","12","Onset","B",9,"u",0.0512349999999999,"compressed"
"5260","12","Onset","B",9,"s",0.234193,"stretched"
"5261","12","Onset","B",10,"u",0.05562,"compressed"
"5262","12","Onset","B",10,"s",0.216467,"stretched"
"5263","12","Onset","B",11,"u",0.0395840000000001,"compressed"
"5264","12","Onset","B",11,"s",0.23159,"stretched"
"5265","12","Onset","B",12,"u",0.054769,"compressed"
"5266","12","Onset","B",12,"s",0.24027,"stretched"
"5267","12","Onset","B",13,"u",0.056656,"compressed"
"5268","12","Onset","B",13,"s",0.266174,"stretched"
"5269","12","Onset","B",14,"u",0.0615809999999999,"compressed"
"5270","12","Onset","B",14,"s",0.241186,"stretched"
"5271","12","Onset","B",15,"u",0.043339,"compressed"
"5272","12","Onset","B",15,"s",0.275362,"stretched"
"5273","12","Onset","B",16,"u",0.0578730000000001,"compressed"
"5274","12","Onset","B",16,"s",0.268911,"stretched"
"5275","12","Onset","B",17,"u",0.0713269999999999,"compressed"
"5276","12","Onset","B",17,"s",0.242319,"stretched"
"5277","12","Onset","B",18,"u",0.0668650000000002,"compressed"
"5278","12","Onset","B",18,"s",0.243241,"stretched"
"5279","12","Onset","B",19,"u",0.054744,"compressed"
"5280","12","Onset","B",19,"s",0.265543,"stretched"
"5281","12","Onset","B",20,"u",0.078006,"compressed"
"5282","12","Onset","B",20,"s",0.227837,"stretched"
"5283","12","Onset","B",21,"u",0.0432360000000001,"compressed"
"5284","12","Onset","B",21,"s",0.322477,"stretched"
"5285","12","Onset","B",22,"u",0.0747469999999999,"compressed"
"5286","12","Onset","B",22,"s",0.254693,"stretched"
"5287","12","Onset","B",23,"u",0.041353,"compressed"
"5288","12","Onset","B",23,"s",0.244692,"stretched"
"5289","12","Onset","B",24,"u",0.0534939999999999,"compressed"
"5290","12","Onset","B",24,"s",0.224872,"stretched"
"5291","12","Onset","B",25,"u",0.0347459999999999,"compressed"
"5292","12","Onset","B",25,"s",0.254739,"stretched"
"5293","12","Onset","R",26,"u",0.0463420000000001,"compressed"
"5294","12","Onset","R",26,"s",0.24767,"stretched"
"5295","12","Onset","R",27,"u",0.0382750000000001,"compressed"
"5296","12","Onset","R",27,"s",0.246243,"stretched"
"5297","12","Onset","R",28,"u",0.029995,"compressed"
"5298","12","Onset","R",28,"s",0.25397,"stretched"
"5299","12","Onset","R",29,"u",0.048306,"compressed"
"5300","12","Onset","R",29,"s",0.263464,"stretched"
"5301","12","Onset","R",30,"u",0.0644560000000001,"compressed"
"5302","12","Onset","R",30,"s",0.230325,"stretched"
"5303","12","Onset","R",31,"u",0.0510510000000001,"compressed"
"5304","12","Onset","R",31,"s",0.225527,"stretched"
"5305","12","Onset","R",32,"u",0.0464899999999999,"compressed"
"5306","12","Onset","R",32,"s",0.233653,"stretched"
"5307","12","Onset","R",33,"u",0.0621160000000001,"compressed"
"5308","12","Onset","R",33,"s",0.221371,"stretched"
"5309","12","Onset","R",34,"u",0.050206,"compressed"
"5310","12","Onset","R",34,"s",0.227261,"stretched"
"5311","12","Onset","R",35,"u",0.041279,"compressed"
"5312","12","Onset","R",35,"s",0.236338,"stretched"
"5313","12","Onset","R",36,"u",0.041763,"compressed"
"5314","12","Onset","R",36,"s",0.231273,"stretched"
"5315","12","Onset","R",37,"u",0.043515,"compressed"
"5316","12","Onset","R",37,"s",0.222673,"stretched"
"5317","12","Onset","R",38,"u",0.0395560000000001,"compressed"
"5318","12","Onset","R",38,"s",0.217999,"stretched"
"5319","12","Onset","R",39,"u",0.0348269999999999,"compressed"
"5320","12","Onset","R",39,"s",0.24561,"stretched"
"5321","12","Onset","R",41,"u",0.0511970000000002,"compressed"
"5322","12","Onset","R",41,"s",0.221138,"stretched"
"5323","12","Onset","R",42,"u",0.07009,"compressed"
"5324","12","Onset","R",42,"s",0.238356,"stretched"
"5325","12","Onset","R",43,"u",0.042531,"compressed"
"5326","12","Onset","R",43,"s",0.244641,"stretched"
"5327","12","Onset","R",44,"u",0.0287540000000002,"compressed"
"5328","12","Onset","R",44,"s",0.259739,"stretched"
"5329","12","Onset","R",45,"u",0.036621,"compressed"
"5330","12","Onset","R",45,"s",0.248361,"stretched"
"5331","12","Onset","H",46,"u",0.043266,"compressed"
"5332","12","Onset","H",46,"s",0.243393,"stretched"
"5333","12","Onset","H",47,"u",0.052003,"compressed"
"5334","12","Onset","H",47,"s",0.216589,"stretched"
"5335","12","Onset","H",48,"u",0.0508899999999999,"compressed"
"5336","12","Onset","H",48,"s",0.247724,"stretched"
"5337","12","Onset","H",49,"u",0.0638150000000001,"compressed"
"5338","12","Onset","H",49,"s",0.237176,"stretched"
"5339","12","Onset","H",50,"u",0.0493479999999999,"compressed"
"5340","12","Onset","H",50,"s",0.22951,"stretched"
"5341","12","Onset","H",51,"u",0.044473,"compressed"
"5342","12","Onset","H",51,"s",0.23937,"stretched"
"5343","12","Onset","H",52,"u",0.04819,"compressed"
"5344","12","Onset","H",52,"s",0.238745,"stretched"
"5345","12","Onset","H",54,"u",0.059454,"compressed"
"5346","12","Onset","H",54,"s",0.245486,"stretched"
"5347","12","Onset","H",56,"u",0.060453,"compressed"
"5348","12","Onset","H",56,"s",0.228321,"stretched"
"5349","12","Onset","H",57,"u",0.052571,"compressed"
"5350","12","Onset","H",57,"s",0.241093,"stretched"
"5351","12","Onset","H",58,"u",0.0557879999999999,"compressed"
"5352","12","Onset","H",58,"s",0.226526,"stretched"
"5353","12","Onset","H",59,"u",0.043641,"compressed"
"5354","12","Onset","H",59,"s",0.246857,"stretched"
"5355","12","Onset","H",60,"u",0.0493680000000001,"compressed"
"5356","12","Onset","H",60,"s",0.224585,"stretched"
"5357","12","Onset","H",61,"u",0.0601159999999998,"compressed"
"5358","12","Onset","H",61,"s",0.210991,"stretched"
"5359","12","Onset","H",62,"u",0.0617279999999999,"compressed"
"5360","12","Onset","H",62,"s",0.212785,"stretched"
"5361","12","Onset","H",63,"u",0.0566769999999999,"compressed"
"5362","12","Onset","H",63,"s",0.254095,"stretched"
"5363","12","Onset","H",64,"u",0.0495570000000001,"compressed"
"5364","12","Onset","H",64,"s",0.230912,"stretched"
"5365","12","Onset","H",65,"u",0.0516129999999999,"compressed"
"5366","12","Onset","H",65,"s",0.239636,"stretched"
"5367","12","Onset","H",66,"u",0.0439160000000001,"compressed"
"5368","12","Onset","H",66,"s",0.223297,"stretched"
"5369","12","Onset","H",67,"u",0.05236,"compressed"
"5370","12","Onset","H",67,"s",0.239093,"stretched"
"5371","12","Onset","H",68,"u",0.047337,"compressed"
"5372","12","Onset","H",68,"s",0.224987,"stretched"
"5373","12","Onset","H",69,"u",0.060244,"compressed"
"5374","12","Onset","H",69,"s",0.243208,"stretched"
"5375","12","Onset","H",70,"u",0.063796,"compressed"
"5376","12","Onset","H",70,"s",0.245865,"stretched"
"5377","12","Onset","H",71,"u",0.050594,"compressed"
"5378","12","Onset","H",71,"s",0.236743,"stretched"
"5379","12","Onset","H",72,"u",0.061782,"compressed"
"5380","12","Onset","H",72,"s",0.219614,"stretched"
"5381","12","Onset","H",73,"u",0.076976,"compressed"
"5382","12","Onset","H",73,"s",0.198139,"stretched"
"5383","12","Onset","H",74,"u",0.0478610000000002,"compressed"
"5384","12","Onset","H",74,"s",0.22478,"stretched"
"5385","12","Onset","H",75,"u",0.048527,"compressed"
"5386","12","Onset","H",75,"s",0.242589,"stretched"
"5387","12","Onset","A",76,"u",0.0480349999999998,"compressed"
"5388","12","Onset","A",76,"s",0.235763,"stretched"
"5389","12","Onset","A",77,"u",0.0615040000000001,"compressed"
"5390","12","Onset","A",77,"s",0.22815,"stretched"
"5391","12","Onset","A",78,"u",0.05843,"compressed"
"5392","12","Onset","A",78,"s",0.233801,"stretched"
"5393","12","Onset","A",79,"u",0.0636559999999999,"compressed"
"5394","12","Onset","A",79,"s",0.228001,"stretched"
"5395","12","Onset","A",80,"u",0.0386339999999999,"compressed"
"5396","12","Onset","A",80,"s",0.251063,"stretched"
"5397","12","Onset","A",81,"u",0.057091,"compressed"
"5398","12","Onset","A",81,"s",0.241209,"stretched"
"5399","12","Onset","A",82,"u",0.050659,"compressed"
"5400","12","Onset","A",82,"s",0.253673,"stretched"
"5401","12","Onset","A",83,"u",0.0515859999999999,"compressed"
"5402","12","Onset","A",83,"s",0.227696,"stretched"
"5403","12","Onset","A",84,"u",0.0522129999999998,"compressed"
"5404","12","Onset","A",84,"s",0.280559,"stretched"
"5405","12","Onset","A",85,"u",0.067384,"compressed"
"5406","12","Onset","A",85,"s",0.229325,"stretched"
"5407","12","Onset","A",86,"u",0.0593809999999999,"compressed"
"5408","12","Onset","A",86,"s",0.229268,"stretched"
"5409","12","Onset","A",87,"u",0.061855,"compressed"
"5410","12","Onset","A",87,"s",0.229136,"stretched"
"5411","12","Onset","A",88,"u",0.0553859999999999,"compressed"
"5412","12","Onset","A",88,"s",0.216275,"stretched"
"5413","12","Onset","A",89,"u",0.0621590000000001,"compressed"
"5414","12","Onset","A",89,"s",0.245453,"stretched"
"5415","12","Onset","A",90,"u",0.0591120000000001,"compressed"
"5416","12","Onset","A",90,"s",0.230638,"stretched"
"5417","12","Onset","A",91,"u",0.0679689999999999,"compressed"
"5418","12","Onset","A",91,"s",0.220635,"stretched"
"5419","12","Onset","A",92,"u",0.0600120000000001,"compressed"
"5420","12","Onset","A",92,"s",0.219422,"stretched"
"5421","12","Onset","A",93,"u",0.0629710000000001,"compressed"
"5422","12","Onset","A",93,"s",0.234299,"stretched"
"5423","12","Onset","A",94,"u",0.0560879999999999,"compressed"
"5424","12","Onset","A",94,"s",0.228215,"stretched"
"5425","12","Onset","A",95,"u",0.0646309999999999,"compressed"
"5426","12","Onset","A",95,"s",0.215776,"stretched"
"5427","13","Onset","B",6,"u",0.075062,"compressed"
"5428","13","Onset","B",6,"s",0.228258,"stretched"
"5429","13","Onset","B",7,"u",0.071556,"compressed"
"5430","13","Onset","B",7,"s",0.210179,"stretched"
"5431","13","Onset","B",8,"u",0.0628710000000001,"compressed"
"5432","13","Onset","B",8,"s",0.201161,"stretched"
"5433","13","Onset","B",9,"u",0.069345,"compressed"
"5434","13","Onset","B",9,"s",0.207719,"stretched"
"5435","13","Onset","B",10,"u",0.0668009999999999,"compressed"
"5436","13","Onset","B",10,"s",0.209229,"stretched"
"5437","13","Onset","B",11,"u",0.070635,"compressed"
"5438","13","Onset","B",11,"s",0.227654,"stretched"
"5439","13","Onset","B",12,"u",0.0705389999999999,"compressed"
"5440","13","Onset","B",12,"s",0.216371,"stretched"
"5441","13","Onset","B",13,"u",0.0782740000000002,"compressed"
"5442","13","Onset","B",13,"s",0.209223,"stretched"
"5443","13","Onset","B",14,"u",0.0765420000000001,"compressed"
"5444","13","Onset","B",14,"s",0.203064,"stretched"
"5445","13","Onset","B",15,"u",0.0826279999999999,"compressed"
"5446","13","Onset","B",15,"s",0.22366,"stretched"
"5447","13","Onset","B",16,"u",0.0585579999999999,"compressed"
"5448","13","Onset","B",16,"s",0.229323,"stretched"
"5449","13","Onset","B",17,"u",0.0927079999999998,"compressed"
"5450","13","Onset","B",17,"s",0.211586,"stretched"
"5451","13","Onset","B",18,"u",0.0710519999999999,"compressed"
"5452","13","Onset","B",18,"s",0.217204,"stretched"
"5453","13","Onset","B",19,"u",0.0792269999999999,"compressed"
"5454","13","Onset","B",19,"s",0.202132,"stretched"
"5455","13","Onset","B",20,"u",0.075491,"compressed"
"5456","13","Onset","B",20,"s",0.221405,"stretched"
"5457","13","Onset","B",21,"u",0.0587120000000001,"compressed"
"5458","13","Onset","B",21,"s",0.190943,"stretched"
"5459","13","Onset","B",23,"u",0.056535,"compressed"
"5460","13","Onset","B",23,"s",0.199673,"stretched"
"5461","13","Onset","B",24,"u",0.0581160000000001,"compressed"
"5462","13","Onset","B",24,"s",0.192898,"stretched"
"5463","13","Onset","B",25,"u",0.0584149999999999,"compressed"
"5464","13","Onset","B",25,"s",0.204225,"stretched"
"5465","13","Onset","R",26,"u",0.0913819999999999,"compressed"
"5466","13","Onset","R",26,"s",0.202353,"stretched"
"5467","13","Onset","R",27,"u",0.078705,"compressed"
"5468","13","Onset","R",27,"s",0.215029,"stretched"
"5469","13","Onset","R",28,"u",0.0707279999999999,"compressed"
"5470","13","Onset","R",28,"s",0.208617,"stretched"
